iter	Passed	Remaining
6358	18795	10761
6359	18798	10758
6360	18800	10755
6361	18803	10752
6362	18806	10749
6363	18809	10746
6364	18812	10743
6365	18815	10740
6366	18817	10737
6367	18821	10734
6368	18824	10731
6369	18826	10728
6370	18830	10725
6371	18832	10722
6372	18835	10719
6373	18838	10716
6374	18841	10713
6375	18844	10710
6376	18847	10707
6377	18849	10704
6378	18852	10701
6379	18855	10698
6380	18858	10695
6381	18861	10692
6382	18864	10689
6383	18866	10686
6384	18869	10683
6385	18872	10680
6386	18875	10677
6387	18878	10674
6388	18880	10671
6389	18884	10668
6390	18887	10665
6391	18890	10662
6392	18893	10659
6393	18896	10656
6394	18898	10653
6395	18901	10650
6396	18904	10647
6397	18907	10644
6398	18909	10641
6399	18912	10638
6400	18915	10635
6401	18918	10632
6402	18921	10629
6403	18924	10626
6404	18926	10623
6405	18929	10620
6406	18932	10617
6407	18935	10614
6408	18938	10611
6409	18941	10608
6410	18943	10605
6411	18947	10602
6412	18950	10599
6413	18953	10596
6414	18956	10593
6415	18959	10590
6416	18962	10587
6417	18965	10584
6418	18968	10581
6419	18970	10578
6420	18973	10575
6421	18976	10572
6422	18979	10569
6423	18982	10566
6424	18984	10563
6425	18987	10560
6426	18990	10557
6427	18993	10554
6428	18996	10551
6429	18999	10548
6430	19002	10545
6431	19005	10542
6432	19008	10539
6433	19011	10536
6434	19013	10533
6435	19016	10530
6436	19019	10527
6437	19022	10524
6438	19025	10521
6439	19028	10518
6440	19031	10515
6441	19033	10512
6442	19036	10509
6443	19039	10506
6444	19042	10503
6445	19045	10500
6446	19047	10497
6447	19050	10494
6448	19053	10491
6449	19056	10488
6450	19059	10485
6451	19062	10482
6452	19064	10479
6453	19067	10476
6454	19070	10473
6455	19073	10470
6456	19076	10467
6457	19079	10464
6458	19081	10461
6459	19084	10458
6460	19087	10455
6461	19090	10452
6462	19093	10449
6463	19095	10446
6464	19098	10442
6465	19101	10439
6466	19104	10437
6467	19107	10434
6468	19110	10431
6469	19113	10428
6470	19115	10424
6471	19118	10421
6472	19121	10418
6473	19124	10415
6474	19127	10412
6475	19130	10409
6476	19132	10406
6477	19135	10403
6478	19138	10400
6479	19141	10397
6480	19144	10394
6481	19147	10391
6482	19149	10388
6483	19152	10385
6484	19155	10382
6485	19158	10379
6486	19161	10376
6487	19163	10373
6488	19166	10370
6489	19169	10367
6490	19172	10364
6491	19175	10361
6492	19178	10358
6493	19181	10355
6494	19183	10352
6495	19186	10349
6496	19189	10346
6497	19192	10343
6498	19195	10340
6499	19197	10337
6500	19200	10334
6501	19203	10331
6502	19206	10328
6503	19209	10325
6504	19212	10322
6505	19214	10319
6506	19217	10316
6507	19221	10313
6508	19223	10310
6509	19226	10307
6510	19229	10304
6511	19231	10301
6512	19234	10298
6513	19237	10295
6514	19240	10292
6515	19243	10289
6516	19246	10286
6517	19249	10283
6518	19252	10280
6519	19254	10277
6520	19257	10274
6521	19260	10271
6522	19263	10268
6523	19265	10264
6524	19268	10261
6525	19271	10258
6526	19274	10255
6527	19277	10252
6528	19279	10249
6529	19282	10246
6530	19285	10243
6531	19288	10240
6532	19290	10237
6533	19293	10234
6534	19296	10231
6535	19299	10228
6536	19302	10225
6537	19304	10222
6538	19307	10219
6539	19310	10216
6540	19313	10213
6541	19316	10210
6542	19319	10207
6543	19321	10204
6544	19324	10201
6545	19327	10198
6546	19330	10195
6547	19333	10192
6548	19336	10189
6549	19338	10186
6550	19341	10183
6551	19344	10180
6552	19347	10176
6553	19349	10173
6554	19352	10170
6555	19355	10167
6556	19358	10164
6557	19361	10161
6558	19363	10158
6559	19366	10155
6560	19369	10152
6561	19372	10149
6562	19374	10146
6563	19377	10143
6564	19380	10140
6565	19383	10137
6566	19386	10134
6567	19389	10131
6568	19392	10128
6569	19394	10125
6570	19397	10122
6571	19401	10119
6572	19404	10116
6573	19406	10113
6574	19409	10110
6575	19412	10107
6576	19415	10104
6577	19418	10101
6578	19421	10098
6579	19424	10095
6580	19427	10092
6581	19429	10089
6582	19432	10086
6583	19436	10084
6584	19439	10081
6585	19442	10078
6586	19444	10075
6587	19447	10072
6588	19450	10069
6589	19453	10066
6590	19457	10063
6591	19459	10060
6592	19462	10057
6593	19465	10054
6594	19468	10051
6595	19471	10048
6596	19473	10045
6597	19476	10042
6598	19479	10039
6599	19482	10036
6600	19485	10033
6601	19488	10030
6602	19490	10027
6603	19493	10024
6604	19496	10021
6605	19499	10018
6606	19502	10015
6607	19504	10012
6608	19507	10009
6609	19510	10006
6610	19513	10003
6611	19516	10000
6612	19519	9997
6613	19522	9994
6614	19525	9991
6615	19527	9988
6616	19530	9985
6617	19533	9982
6618	19536	9979
6619	19539	9976
6620	19542	9973
6621	19545	9970
6622	19547	9967
6623	19550	9964
6624	19553	9961
6625	19556	9958
6626	19559	9955
6627	19562	9952
6628	19564	9949
6629	19567	9946
6630	19570	9943
6631	19573	9940
6632	19576	9937
6633	19578	9934
6634	19581	9931
6635	19584	9928
6636	19587	9925
6637	19590	9922
6638	19593	9919
6639	19595	9916
6640	19598	9913
6641	19601	9910
6642	19604	9907
6643	19607	9904
6644	19610	9901
6645	19612	9897
6646	19615	9894
6647	19618	9892
6648	19621	9888
6649	19624	9885
6650	19627	9882
6651	19629	9879
6652	19632	9876
6653	19635	9873
6654	19638	9870
6655	19641	9867
6656	19644	9864
6657	19646	9861
6658	19649	9858
6659	19652	9855
6660	19655	9852
6661	19658	9849
6662	19661	9846
6663	19663	9843
6664	19667	9840
6665	19669	9837
6666	19672	9834
6667	19675	9831
6668	19678	9828
6669	19681	9826
6670	19685	9823
6671	19688	9820
6672	19691	9817
6673	19694	9814
6674	19696	9811
6675	19699	9808
6676	19702	9805
6677	19705	9802
6678	19708	9799
6679	19711	9796
6680	19713	9793
6681	19716	9790
6682	19719	9787
6683	19722	9784
6684	19725	9781
6685	19728	9778
6686	19730	9775
6687	19733	9772
6688	19736	9769
6689	19739	9766
6690	19742	9763
6691	19744	9760
6692	19747	9757
6693	19750	9754
6694	19753	9751
6695	19756	9748
6696	19759	9745
6697	19762	9742
6698	19765	9739
6699	19768	9736
6700	19770	9733
6701	19773	9730
6702	19776	9727
6703	19779	9724
6704	19782	9721
6705	19785	9718
6706	19787	9715
6707	19790	9712
6708	19793	9709
6709	19797	9706
6710	19800	9703
6711	19803	9700
6712	19806	9697
6713	19808	9694
6714	19811	9691
6715	19814	9688
6716	19817	9685
6717	19820	9682
6718	19823	9679
6719	19825	9676
6720	19828	9673
6721	19831	9670
6722	19834	9667
6723	19837	9664
6724	19840	9661
6725	19842	9658
6726	19845	9655
6727	19848	9652
6728	19851	9649
6729	19853	9646
6730	19856	9643
6731	19859	9640
6732	19862	9637
6733	19865	9634
6734	19868	9631
6735	19870	9628
6736	19873	9625
6737	19876	9622
6738	19879	9619
6739	19882	9616
6740	19884	9613
6741	19887	9610
6742	19890	9607
6743	19893	9604
6744	19896	9601
6745	19899	9598
6746	19902	9595
6747	19904	9592
6748	19907	9589
6749	19910	9586
6750	19913	9583
6751	19916	9580
6752	19919	9577
6753	19922	9574
6754	19924	9571
6755	19927	9568
6756	19930	9565
6757	19933	9562
6758	19936	9559
6759	19939	9556
6760	19942	9553
6761	19944	9550
6762	19947	9547
6763	19950	9544
6764	19953	9541
6765	19956	9538
6766	19959	9535
6767	19962	9532
6768	19965	9529
6769	19967	9526
6770	19970	9523
6771	19973	9520
6772	19976	9517
6773	19979	9514
6774	19982	9512
6775	19985	9508
6776	19988	9506
6777	19991	9502
6778	19993	9499
6779	19996	9496
6780	19999	9493
6781	20002	9490
6782	20005	9488
6783	20008	9484
6784	20010	9481
6785	20013	9478
6786	20016	9475
6787	20019	9472
6788	20022	9469
6789	20024	9466
6790	20027	9463
6791	20030	9460
6792	20033	9457
6793	20036	9454
6794	20039	9451
6795	20041	9448
6796	20044	9445
6797	20047	9442
6798	20050	9439
6799	20053	9436
6800	20055	9433
6801	20058	9430
6802	20061	9427
6803	20064	9424
6804	20067	9421
6805	20070	9418
6806	20072	9415
6807	20075	9412
6808	20078	9409
6809	20081	9406
6810	20084	9403
6811	20087	9400
6812	20089	9397
6813	20092	9394
6814	20095	9391
6815	20098	9388
6816	20100	9385
6817	20103	9382
6818	20106	9379
6819	20109	9376
6820	20112	9373
6821	20115	9370
6822	20118	9367
6823	20121	9364
6824	20124	9361
6825	20127	9358
6826	20130	9355
6827	20133	9353
6828	20136	9350
6829	20139	9347
6830	20142	9344
6831	20144	9341
6832	20148	9338
6833	20150	9335
6834	20153	9332
6835	20156	9329
6836	20158	9326
6837	20161	9323
6838	20164	9320
6839	20167	9317
6840	20170	9314
6841	20173	9311
6842	20176	9308
6843	20179	9305
6844	20182	9302
6845	20184	9299
6846	20187	9296
6847	20190	9293
6848	20193	9290
6849	20196	9287
6850	20198	9284
6851	20201	9281
6852	20204	9278
6853	20207	9275
6854	20210	9272
6855	20213	9269
6856	20215	9266
6857	20218	9263
6858	20221	9260
6859	20224	9257
6860	20226	9254
6861	20229	9251
6862	20232	9248
6863	20235	9245
6864	20238	9242
6865	20241	9239
6866	20243	9236
6867	20246	9233
6868	20249	9230
6869	20252	9227
6870	20255	9224
6871	20257	9221
6872	20260	9218
6873	20263	9215
6874	20266	9212
6875	20269	9209
6876	20272	9206
6877	20274	9203
6878	20277	9200
6879	20280	9197
6880	20283	9194
6881	20286	9191
6882	20289	9187
6883	20291	9184
6884	20294	9181
6885	20297	9178
6886	20300	9175
6887	20303	9173
6888	20305	9169
6889	20308	9166
6890	20311	9163
6891	20314	9160
6892	20316	9157
6893	20319	9154
6894	20322	9151
6895	20325	9148
6896	20328	9145
6897	20331	9142
6898	20333	9139
6899	20336	9136
6900	20339	9133
6901	20342	9130
6902	20345	9127
6903	20348	9124
6904	20350	9121
6905	20353	9118
6906	20356	9115
6907	20359	9112
6908	20362	9109
6909	20365	9106
6910	20368	9103
6911	20370	9100
6912	20373	9097
6913	20376	9094
6914	20379	9091
6915	20382	9088
6916	20384	9085
6917	20387	9082
6918	20390	9079
6919	20393	9076
6920	20396	9073
6921	20399	9070
6922	20401	9067
6923	20404	9064
6924	20407	9061
6925	20410	9058
6926	20413	9055
6927	20416	9052
6928	20419	9049
6929	20421	9046
6930	20424	9043
6931	20427	9041
6932	20430	9038
6933	20433	9035
6934	20436	9032
6935	20439	9029
6936	20442	9026
6937	20445	9023
6938	20448	9020
6939	20451	9017
6940	20454	9014
6941	20457	9011
6942	20461	9009
6943	20464	9006
6944	20467	9003
6945	20470	9000
6946	20472	8997
6947	20476	8994
6948	20479	8991
6949	20481	8988
6950	20485	8985
6951	20488	8982
6952	20490	8979
6953	20494	8977
6954	20497	8974
6955	20500	8971
6956	20503	8968
6957	20506	8965
6958	20509	8962
6959	20512	8959
6960	20515	8956
6961	20518	8953
6962	20521	8950
6963	20524	8947
6964	20527	8944
6965	20530	8942
6966	20533	8938
6967	20536	8935
6968	20538	8932
6969	20541	8929
6970	20544	8926
6971	20547	8923
6972	20550	8920
6973	20552	8917
6974	20555	8914
6975	20558	8911
6976	20561	8908
6977	20564	8905
6978	20567	8902
6979	20569	8899
6980	20572	8896
6981	20575	8893
6982	20578	8890
6983	20581	8887
6984	20584	8884
6985	20586	8881
6986	20589	8878
6987	20592	8875
6988	20595	8872
6989	20598	8869
6990	20601	8867
6991	20604	8864
6992	20606	8860
6993	20609	8857
6994	20612	8855
6995	20615	8852
6996	20618	8849
6997	20621	8846
6998	20624	8843
6999	20626	8840
7000	20629	8837
7001	20632	8834
7002	20635	8831
7003	20638	8828
7004	20640	8824
7005	20643	8822
7006	20646	8819
7007	20649	8815
7008	20652	8812
7009	20654	8809
7010	20657	8806
7011	20660	8804
7012	20663	8800
7013	20666	8797
7014	20668	8794
7015	20671	8791
7016	20674	8788
7017	20677	8785
7018	20680	8782
7019	20682	8779
7020	20685	8776
7021	20688	8773
7022	20691	8770
7023	20694	8767
7024	20697	8764
7025	20700	8762
7026	20703	8759
7027	20706	8756
7028	20709	8753
7029	20712	8750
7030	20714	8747
7031	20717	8744
7032	20720	8741
7033	20723	8738
7034	20726	8735
7035	20728	8732
7036	20731	8729
7037	20734	8726
7038	20737	8723
7039	20739	8720
7040	20742	8717
7041	20745	8714
7042	20748	8711
7043	20751	8708
7044	20753	8705
7045	20756	8702
7046	20759	8699
7047	20762	8696
7048	20765	8693
7049	20768	8690
7050	20770	8687
7051	20773	8684
7052	20776	8681
7053	20779	8678
7054	20782	8675
7055	20784	8672
7056	20787	8669
7057	20790	8666
7058	20793	8663
7059	20796	8660
7060	20799	8657
7061	20802	8654
7062	20804	8651
7063	20807	8648
7064	20810	8645
7065	20813	8642
7066	20816	8639
7067	20819	8636
7068	20821	8633
7069	20824	8630
7070	20827	8627
7071	20830	8624
7072	20833	8621
7073	20836	8618
7074	20838	8615
7075	20841	8612
7076	20844	8609
7077	20847	8606
7078	20850	8603
7079	20853	8600
7080	20856	8597
7081	20859	8594
7082	20862	8591
7083	20865	8588
7084	20867	8585
7085	20870	8582
7086	20873	8579
7087	20876	8576
7088	20879	8573
7089	20882	8570
7090	20885	8567
7091	20887	8564
7092	20890	8561
7093	20893	8558
7094	20896	8555
7095	20899	8552
7096	20901	8549
7097	20904	8546
7098	20907	8543
7099	20910	8540
7100	20912	8537
7101	20915	8534
7102	20918	8531
7103	20921	8528
7104	20924	8525
7105	20927	8522
7106	20930	8519
7107	20932	8516
7108	20935	8513
7109	20938	8510
7110	20941	8507
7111	20944	8504
7112	20946	8501
7113	20949	8498
7114	20952	8495
7115	20955	8492
7116	20958	8489
7117	20960	8486
7118	20963	8483
7119	20966	8480
7120	20969	8477
7121	20971	8474
7122	20974	8471
7123	20977	8468
7124	20980	8465
7125	20983	8462
7126	20985	8459
7127	20988	8456
7128	20992	8453
7129	20994	8450
7130	20997	8448
7131	21000	8445
7132	21003	8441
7133	21006	8439
7134	21009	8436
7135	21011	8433
7136	21014	8430
7137	21017	8427
7138	21020	8423
7139	21023	8420
7140	21025	8418
7141	21028	8415
7142	21031	8412
7143	21034	8409
7144	21037	8406
7145	21040	8403
7146	21043	8400
7147	21045	8397
7148	21048	8394
7149	21051	8391
7150	21054	8388
7151	21056	8385
7152	21059	8382
7153	21062	8379
7154	21065	8376
7155	21068	8373
7156	21070	8370
7157	21073	8367
7158	21076	8364
7159	21079	8361
7160	21082	8358
7161	21084	8355
7162	21087	8352
7163	21090	8349
7164	21093	8346
7165	21096	8343
7166	21099	8340
7167	21102	8337
7168	21104	8334
7169	21107	8331
7170	21110	8328
7171	21113	8325
7172	21116	8322
7173	21118	8319
7174	21121	8316
7175	21124	8313
7176	21127	8310
7177	21130	8307
7178	21133	8304
7179	21135	8301
7180	21138	8298
7181	21141	8295
7182	21144	8292
7183	21147	8289
7184	21149	8286
7185	21152	8283
7186	21155	8280
7187	21158	8277
7188	21161	8274
7189	21164	8271
7190	21166	8268
7191	21169	8265
7192	21172	8262
7193	21175	8259
7194	21177	8256
7195	21180	8253
7196	21183	8250
7197	21186	8247
7198	21189	8244
7199	21191	8241
7200	21194	8238
7201	21197	8235
7202	21200	8232
7203	21202	8229
7204	21205	8226
7205	21208	8223
7206	21211	8220
7207	21214	8217
7208	21217	8214
7209	21219	8211
7210	21222	8208
7211	21225	8205
7212	21228	8202
7213	21231	8199
7214	21233	8196
7215	21236	8193
7216	21239	8190
7217	21242	8187
7218	21244	8184
7219	21247	8181
7220	21250	8178
7221	21253	8175
7222	21256	8172
7223	21259	8169
7224	21261	8166
7225	21264	8163
7226	21267	8160
7227	21270	8157
7228	21273	8154
7229	21275	8151
7230	21278	8148
7231	21281	8145
7232	21284	8142
7233	21287	8139
7234	21290	8136
7235	21292	8133
7236	21295	8130
7237	21298	8127
7238	21301	8124
7239	21304	8121
7240	21307	8118
7241	21310	8115
7242	21313	8112
7243	21315	8109
7244	21318	8106
7245	21321	8103
7246	21324	8100
7247	21327	8097
7248	21330	8094
7249	21333	8091
7250	21336	8088
7251	21339	8086
7252	21341	8083
7253	21344	8080
7254	21347	8077
7255	21350	8074
7256	21353	8071
7257	21356	8068
7258	21359	8065
7259	21362	8062
7260	21364	8059
7261	21367	8056
7262	21370	8053
7263	21373	8050
7264	21376	8047
7265	21379	8044
7266	21381	8041
7267	21384	8038
7268	21387	8035
7269	21390	8032
7270	21393	8029
7271	21396	8026
7272	21398	8023
7273	21401	8020
7274	21404	8017
7275	21407	8014
7276	21409	8011
7277	21412	8008
7278	21415	8005
7279	21418	8002
7280	21421	7999
7281	21423	7996
7282	21426	7993
7283	21429	7990
7284	21432	7987
7285	21435	7984
7286	21437	7981
7287	21440	7978
7288	21443	7975
7289	21446	7972
7290	21449	7969
7291	21451	7966
7292	21454	7963
7293	21457	7960
7294	21460	7957
7295	21463	7954
7296	21466	7951
7297	21469	7948
7298	21472	7945
7299	21474	7942
7300	21477	7939
7301	21480	7936
7302	21483	7933
7303	21486	7930
7304	21489	7927
7305	21491	7924
7306	21494	7921
7307	21497	7918
7308	21500	7915
7309	21503	7912
7310	21506	7909
7311	21508	7906
7312	21511	7903
7313	21514	7900
7314	21517	7897
7315	21520	7894
7316	21522	7891
7317	21525	7888
7318	21528	7886
7319	21531	7883
7320	21534	7880
7321	21536	7877
7322	21539	7874
7323	21542	7871
7324	21545	7868
7325	21548	7865
7326	21550	7862
7327	21554	7859
7328	21556	7856
7329	21559	7853
7330	21562	7850
7331	21565	7847
7332	21568	7844
7333	21571	7841
7334	21573	7838
7335	21576	7835
7336	21579	7832
7337	21582	7829
7338	21585	7826
7339	21588	7823
7340	21590	7820
7341	21593	7817
7342	21596	7814
7343	21599	7811
7344	21602	7808
7345	21605	7805
7346	21607	7802
7347	21610	7799
7348	21613	7796
7349	21616	7793
7350	21619	7790
7351	21622	7787
7352	21625	7784
7353	21627	7781
7354	21630	7778
7355	21633	7775
7356	21636	7772
7357	21639	7769
7358	21642	7766
7359	21644	7763
7360	21647	7760
7361	21650	7757
7362	21653	7755
7363	21656	7752
7364	21659	7749
7365	21661	7746
7366	21664	7742
7367	21667	7739
7368	21670	7737
7369	21673	7734
7370	21676	7731
7371	21679	7728
7372	21681	7725
7373	21684	7722
7374	21687	7719
7375	21690	7716
7376	21693	7713
7377	21696	7710
7378	21698	7707
7379	21701	7704
7380	21704	7701
7381	21707	7698
7382	21710	7695
7383	21713	7692
7384	21716	7689
7385	21719	7686
7386	21722	7683
7387	21724	7680
7388	21727	7677
7389	21730	7674
7390	21733	7671
7391	21736	7668
7392	21739	7665
7393	21742	7662
7394	21744	7659
7395	21747	7657
7396	21750	7654
7397	21753	7651
7398	21756	7648
7399	21759	7645
7400	21762	7642
7401	21764	7639
7402	21767	7636
7403	21770	7633
7404	21773	7630
7405	21776	7627
7406	21779	7624
7407	21782	7621
7408	21786	7618
7409	21788	7615
7410	21792	7613
7411	21794	7609
7412	21797	7606
7413	21800	7604
7414	21804	7601
7415	21806	7598
7416	21809	7595
7417	21812	7592
7418	21815	7589
7419	21818	7586
7420	21821	7583
7421	21823	7580
7422	21826	7577
7423	21829	7574
7424	21832	7571
7425	21835	7568
7426	21837	7565
7427	21840	7562
7428	21843	7559
7429	21846	7556
7430	21848	7553
7431	21852	7550
7432	21854	7547
7433	21857	7544
7434	21860	7541
7435	21863	7538
7436	21866	7535
7437	21869	7532
7438	21872	7529
7439	21875	7526
7440	21877	7523
7441	21880	7520
7442	21883	7517
7443	21886	7514
7444	21889	7511
7445	21891	7509
7446	21894	7506
7447	21897	7502
7448	21900	7500
7449	21903	7497
7450	21905	7494
7451	21908	7491
7452	21911	7488
7453	21914	7485
7454	21917	7482
7455	21920	7479
7456	21922	7476
7457	21926	7473
7458	21929	7470
7459	21931	7467
7460	21934	7464
7461	21937	7461
7462	21940	7458
7463	21943	7455
7464	21946	7452
7465	21949	7449
7466	21952	7446
7467	21954	7443
7468	21957	7440
7469	21960	7437
7470	21963	7434
7471	21966	7431
7472	21969	7428
7473	21972	7425
7474	21975	7422
7475	21977	7419
7476	21980	7416
7477	21983	7413
7478	21986	7410
7479	21988	7407
7480	21991	7405
7481	21994	7402
7482	21997	7399
7483	22000	7396
7484	22002	7393
7485	22005	7390
7486	22008	7387
7487	22011	7384
7488	22014	7381
7489	22017	7378
7490	22020	7375
7491	22022	7372
7492	22025	7369
7493	22028	7366
7494	22031	7363
7495	22034	7360
7496	22036	7357
7497	22039	7354
7498	22042	7351
7499	22045	7348
7500	22048	7345
7501	22051	7342
7502	22053	7339
7503	22057	7336
7504	22059	7333
7505	22062	7330
7506	22065	7327
7507	22068	7324
7508	22071	7321
7509	22074	7318
7510	22076	7315
7511	22079	7312
7512	22082	7309
7513	22085	7306
7514	22087	7303
7515	22090	7300
7516	22093	7297
7517	22096	7294
7518	22098	7291
7519	22101	7288
7520	22104	7285
7521	22107	7282
7522	22110	7279
7523	22112	7276
7524	22115	7274
7525	22118	7271
7526	22121	7268
7527	22124	7265
7528	22127	7262
7529	22130	7259
7530	22133	7256
7531	22135	7253
7532	22138	7250
7533	22141	7247
7534	22144	7244
7535	22147	7241
7536	22150	7238
7537	22153	7235
7538	22156	7232
7539	22159	7229
7540	22161	7226
7541	22164	7223
7542	22167	7220
7543	22170	7217
7544	22173	7214
7545	22175	7211
7546	22178	7208
7547	22181	7205
7548	22184	7202
7549	22186	7199
7550	22190	7196
7551	22192	7193
7552	22195	7190
7553	22198	7187
7554	22201	7184
7555	22204	7181
7556	22206	7178
7557	22209	7175
7558	22212	7172
7559	22215	7170
7560	22218	7167
7561	22220	7164
7562	22223	7161
7563	22226	7158
7564	22229	7155
7565	22232	7152
7566	22235	7149
7567	22237	7146
7568	22240	7143
7569	22243	7140
7570	22246	7137
7571	22249	7134
7572	22252	7131
7573	22254	7128
7574	22257	7125
7575	22260	7122
7576	22263	7119
7577	22266	7116
7578	22269	7113
7579	22271	7110
7580	22274	7107
7581	22277	7104
7582	22280	7101
7583	22283	7098
7584	22285	7095
7585	22288	7092
7586	22291	7089
7587	22294	7086
7588	22297	7083
7589	22300	7080
7590	22303	7077
7591	22305	7074
7592	22308	7071
7593	22311	7068
7594	22314	7065
7595	22317	7062
7596	22319	7059
7597	22322	7057
7598	22325	7054
7599	22328	7051
7600	22331	7048
7601	22334	7045
7602	22336	7042
7603	22339	7039
7604	22342	7036
7605	22345	7033
7606	22348	7030
7607	22351	7027
7608	22354	7024
7609	22356	7021
7610	22359	7018
7611	22362	7015
7612	22365	7012
7613	22368	7009
7614	22371	7006
7615	22373	7003
7616	22376	7000
7617	22379	6997
7618	22382	6994
7619	22385	6991
7620	22388	6988
7621	22390	6985
7622	22393	6982
7623	22396	6979
7624	22399	6976
7625	22401	6973
7626	22404	6970
7627	22407	6967
7628	22410	6964
7629	22413	6961
7630	22415	6958
7631	22418	6955
7632	22421	6952
7633	22425	6950
7634	22427	6947
7635	22430	6944
7636	22433	6941
7637	22436	6938
7638	22439	6935
7639	22441	6932
7640	22444	6929
7641	22447	6926
7642	22450	6923
7643	22453	6920
7644	22456	6917
7645	22458	6914
7646	22461	6911
7647	22464	6908
7648	22467	6905
7649	22470	6902
7650	22473	6899
7651	22475	6896
7652	22478	6893
7653	22482	6890
7654	22485	6887
7655	22488	6885
7656	22490	6882
7657	22493	6879
7658	22496	6876
7659	22499	6873
7660	22501	6870
7661	22504	6867
7662	22507	6864
7663	22510	6861
7664	22513	6858
7665	22516	6855
7666	22519	6852
7667	22522	6849
7668	22524	6846
7669	22527	6843
7670	22530	6840
7671	22533	6837
7672	22536	6834
7673	22538	6831
7674	22541	6828
7675	22544	6825
7676	22547	6822
7677	22550	6819
7678	22552	6816
7679	22556	6813
7680	22558	6810
7681	22562	6807
7682	22564	6805
7683	22567	6802
7684	22570	6799
7685	22573	6796
7686	22576	6793
7687	22578	6790
7688	22581	6787
7689	22584	6784
7690	22587	6781
7691	22590	6778
7692	22592	6775
7693	22595	6772
7694	22598	6769
7695	22601	6766
7696	22604	6763
7697	22607	6760
7698	22609	6757
7699	22612	6754
7700	22615	6751
7701	22618	6748
7702	22621	6745
7703	22624	6742
7704	22626	6739
7705	22630	6736
7706	22632	6733
7707	22635	6730
7708	22638	6727
7709	22641	6724
7710	22644	6721
7711	22646	6718
7712	22649	6715
7713	22652	6712
7714	22655	6709
7715	22658	6706
7716	22660	6704
7717	22663	6701
7718	22666	6698
7719	22669	6695
7720	22672	6692
7721	22674	6689
7722	22677	6686
7723	22680	6683
7724	22683	6680
7725	22686	6677
7726	22689	6674
7727	22691	6671
7728	22694	6668
7729	22697	6665
7730	22700	6662
7731	22703	6659
7732	22706	6656
7733	22708	6653
7734	22711	6650
7735	22714	6647
7736	22717	6644
7737	22720	6641
7738	22723	6638
7739	22725	6635
7740	22728	6632
7741	22731	6629
7742	22734	6626
7743	22737	6623
7744	22740	6620
7745	22742	6617
7746	22745	6615
7747	22748	6612
7748	22751	6609
7749	22754	6606
7750	22756	6603
7751	22759	6600
7752	22762	6597
7753	22765	6594
7754	22768	6591
7755	22770	6588
7756	22773	6585
7757	22776	6582
7758	22779	6579
7759	22782	6576
7760	22785	6573
7761	22788	6570
7762	22790	6567
7763	22793	6564
7764	22796	6561
7765	22799	6558
7766	22802	6555
7767	22804	6552
7768	22807	6549
7769	22810	6546
7770	22813	6543
7771	22816	6540
7772	22819	6537
7773	22822	6534
7774	22824	6531
7775	22827	6528
7776	22830	6525
7777	22832	6522
7778	22835	6519
7779	22838	6516
7780	22841	6513
7781	22844	6511
7782	22847	6508
7783	22849	6505
7784	22852	6502
7785	22856	6499
7786	22858	6496
7787	22862	6493
7788	22864	6490
7789	22867	6487
7790	22870	6484
7791	22873	6481
7792	22875	6478
7793	22879	6475
7794	22881	6472
7795	22884	6469
7796	22887	6466
7797	22889	6463
7798	22893	6460
7799	22895	6457
7800	22898	6454
7801	22901	6451
7802	22904	6448
7803	22906	6445
7804	22909	6442
7805	22912	6440
7806	22915	6437
7807	22918	6434
7808	22921	6431
7809	22923	6428
7810	22926	6425
7811	22929	6422
7812	22932	6419
7813	22935	6416
7814	22938	6413
7815	22940	6410
7816	22943	6407
7817	22946	6404
7818	22949	6401
7819	22952	6398
7820	22954	6395
7821	22957	6392
7822	22960	6389
7823	22963	6386
7824	22966	6383
7825	22968	6380
7826	22971	6377
7827	22974	6374
7828	22977	6371
7829	22980	6368
7830	22982	6365
7831	22985	6362
7832	22988	6359
7833	22991	6356
7834	22994	6353
7835	22997	6350
7836	22999	6347
7837	23002	6344
7838	23005	6341
7839	23008	6339
7840	23011	6336
7841	23014	6333
7842	23017	6330
7843	23019	6327
7844	23022	6324
7845	23025	6321
7846	23028	6318
7847	23031	6315
7848	23034	6312
7849	23036	6309
7850	23039	6306
7851	23042	6303
7852	23045	6300
7853	23048	6297
7854	23051	6294
7855	23053	6291
7856	23056	6288
7857	23059	6285
7858	23062	6282
7859	23065	6279
7860	23068	6277
7861	23071	6274
7862	23074	6271
7863	23077	6268
7864	23079	6265
7865	23082	6262
7866	23085	6259
7867	23088	6256
7868	23091	6253
7869	23094	6250
7870	23096	6247
7871	23099	6244
7872	23102	6241
7873	23105	6238
7874	23108	6235
7875	23111	6232
7876	23113	6229
7877	23116	6226
7878	23119	6223
7879	23122	6220
7880	23124	6217
7881	23127	6214
7882	23130	6211
7883	23133	6208
7884	23136	6205
7885	23139	6202
7886	23142	6199
7887	23144	6196
7888	23147	6194
7889	23150	6191
7890	23153	6188
7891	23155	6185
7892	23158	6182
7893	23161	6179
7894	23164	6176
7895	23167	6173
7896	23170	6170
7897	23172	6167
7898	23175	6164
7899	23178	6161
7900	23181	6158
7901	23184	6155
7902	23186	6152
7903	23189	6149
7904	23192	6146
7905	23195	6143
7906	23198	6140
7907	23201	6137
7908	23203	6134
7909	23206	6131
7910	23209	6128
7911	23212	6125
